;subject;stim;session;block;frame_rate;frame_int;trial_nb;SOA;real_SOA;target;mask;position;cor_ans;obj_rating;obj_RT;subj_rating;subj_RT;trial_duration;trigger
85;S12;A;pre;1;59.90908197718123;[0.0167233000000806, 0.01658020000002125, 0.017164899999897898, 0.015982500000063737];52;2;0.049727599999982885;7.tif;mask.tiff;-0.14;right;['right'];0.5174945999999636;1;1.077;3.450907099999995;38
86;S12;A;pre;1;59.90908197718123;[0.01614930000005188, 0.017400399999928595, 0.016288300000042, 0.016731800000002295];60;3;0.05042049999997289;7.tif;mask.tiff;-0.14;right;['right'];0.47761879999995926;1;1.258;3.5774703000000727;54
87;S12;A;pre;1;59.90908197718123;[0.014472500000010768, 0.016791499999953885, 0.01599039999996421, 0.01728379999997287];98;5;0.05006569999989097;blank.tiff;mask.tiff;-0.14;a;['right'];0.9311840000000302;1;2.43;5.19803730000001;80
88;S12;A;pre;1;59.90908197718123;[0.01663429999996424, 0.01715820000003987, 0.015918700000042918, 0.017255900000009206];29;4;0.05033280000009199;7.tif;mask.tiff;0.14;right;['right'];0.44961909999994987;1;0.767;3.0484930999999733;71
89;S12;A;pre;1;59.90908197718123;[0.016254099999969185, 0.016279100000019753, 0.01727359999995315, 0.016470700000013494];91;1;0.050023399999986395;blank.tiff;mask.tiff;0.14;a;['right'];0.6860626000000138;0;1.991;4.5185334999999895;17
90;S12;A;pre;1;59.90908197718123;[0.016449899999997797, 0.01628640000001269, 0.016849600000000464, 0.016198300000041854];47;1;0.04933430000005501;8.tif;mask.tiff;0.14;right;['right'];0.27821589999996377;1;0.702;2.8277758000000404;25
91;S12;A;pre;1;59.90908197718123;[0.013106099999959042, 0.017484400000057576, 0.016619300000002113, 0.016758499999923515];18;3;0.050862199999983204;3.tif;mask.tiff;-0.14;left;['left'];0.29253090000008797;0;0.649;2.775642699999935;52
92;S12;A;pre;1;59.90908197718123;[0.012515000000007603, 0.015640999999959604, 0.017959300000029543, 0.016258600000014667];4;1;0.049858900000003814;7.tif;mask.tiff;-0.14;right;['right'];0.24952699999994365;1;0.752;2.832992300000001;22
93;S12;A;pre;1;59.90908197718123;[0.016190299999948365, 0.017234500000085973, 0.01667609999992692, 0.01769190000004528];82;2;0.05160250000005817;blank.tiff;mask.tiff;-0.14;a;['right'];0.6370402999999669;0;1.252;3.7382884000001013;32
94;S12;A;pre;1;59.90908197718123;[0.017325799999980518, 0.015983099999971273, 0.016638899999975365, 0.01733280000007653];84;3;0.04995480000002317;blank.tiff;mask.tiff;-0.14;a;['right'];4.978541299999961;0;1.497;8.312191899999902;48
95;S12;A;pre;1;59.90908197718123;[0.016496200000005956, 0.016450200000008408, 0.016171399999961977, 0.01693590000002132];28;4;0.049557499999991705;7.tif;mask.tiff;-0.14;right;['right'];0.32689479999999094;1;1.315;3.476197099999922;70
96;S12;A;pre;1;59.90908197718123;[0.01638660000003256, 0.016161099999976614, 0.01793899999995574, 0.016712700000084624];5;1;0.05081280000001698;7.tif;mask.tiff;0.14;right;['right'];0.25776570000004995;1;0.842;2.9409051999999747;23
97;S12;A;pre;1;59.90908197718123;[0.017970799999943665, 0.015918199999987337, 0.016351600000007238, 0.016713400000071488];56;3;0.04898320000006606;2.tif;mask.tiff;-0.14;left;['left'];0.2519396999999799;1;2.887;4.985140300000012;50
98;S12;A;pre;1;59.90908197718123;[0.016956499999992047, 0.016867499999989377, 0.016176800000039293, 0.016742599999929553];42;1;0.04978689999995822;3.tif;mask.tiff;-0.14;left;['left'];0.5347342000000026;0;1.108;3.4846979000000147;20
99;S12;A;pre;1;59.90908197718123;[0.01607139999998708, 0.017260899999996582, 0.016665399999965302, 0.01697280000007595];37;5;0.050899100000037834;7.tif;mask.tiff;0.14;right;['right'];0.571776899999918;1;1.706;4.12241819999997;87
100;S12;A;pre;2;59.90908197718123;[0.01723179999999047, 0.01615870000000541, 0.017817799999988893, 0.019229600000016944];49;2;0.05320610000001125;2.tif;mask.tiff;0.14;left;['left'];0.27274290000002566;1;0.588;2.7048805000000584;35
